,Casualty Severity
3877,Assistance
3878,Assistance
3879,Slight
3880,Slight
3881,Assistance
3882,Assistance
3883,Assistance
3884,Slight
3885,Slight
3886,Slight
3887,Assistance
3888,Assistance
3889,Slight
3890,Slight
3891,Slight
3892,Assistance
3893,Slight
3894,Assistance
3895,Slight
3896,Slight
3897,Assistance
3898,Assistance
3899,Assistance
3900,Slight
3901,Slight
3902,Slight
3903,Slight
3904,Slight
3905,Assistance
3906,Assistance
3907,Assistance
3908,Slight
3909,Slight
3910,Slight
3911,Assistance
3912,Slight
3913,Assistance
3914,Assistance
3915,Assistance
3916,Slight
3917,Assistance
3918,Slight
3919,Assistance
3920,Slight
3921,Assistance
3922,Assistance
3923,Slight
3924,Slight
3925,Slight
3926,Assistance
3927,Slight
3928,Assistance
3929,Assistance
3930,Assistance
3931,Slight
3932,Assistance
3933,Assistance
3934,Assistance
3935,Assistance
3936,Assistance
3937,Slight
3938,Assistance
3939,Slight
3940,Assistance
3941,Slight
3942,Slight
3943,Assistance
3944,Slight
3945,Slight
3946,Slight
3947,Assistance
3948,Slight
3949,Assistance
3950,Slight
3951,Slight
3952,Slight
3953,Slight
3954,Slight
3955,Assistance
3956,Slight
3957,Assistance
3958,Slight
3959,Assistance
3960,Slight
3961,Slight
3962,Assistance
3963,Slight
3964,Assistance
3965,Assistance
3966,Assistance
3967,Assistance
3968,Slight
3969,Slight
3970,Assistance
3971,Assistance
3972,Assistance
3973,Assistance
3974,Slight
3975,Assistance
3976,Slight
3977,Slight
3978,Slight
3979,Slight
3980,Slight
3981,Slight
3982,Slight
3983,Slight
3984,Slight
3985,Slight
3986,Slight
3987,Assistance
3988,Assistance
3989,Assistance
3990,Assistance
3991,Slight
3992,Assistance
3993,Assistance
3994,Assistance
3995,Assistance
3996,Assistance
3997,Slight
3998,Assistance
3999,Slight
4000,Assistance
4001,Assistance
4002,Slight
4003,Assistance
4004,Slight
4005,Slight
4006,Slight
4007,Slight
4008,Assistance
4009,Assistance
4010,Slight
4011,Slight
4012,Assistance
4013,Assistance
4014,Slight
4015,Slight
4016,Assistance
4017,Slight
4018,Assistance
4019,Assistance
4020,Slight
4021,Assistance
4022,Slight
4023,Slight
4024,Assistance
4025,Slight
4026,Assistance
4027,Assistance
4028,Assistance
4029,Slight
4030,Slight
4031,Assistance
4032,Assistance
4033,Slight
4034,Slight
4035,Slight
4036,Assistance
4037,Assistance
4038,Slight
4039,Slight
4040,Assistance
4041,Assistance
4042,Slight
4043,Assistance
4044,Slight
4045,Assistance
4046,Slight
4047,Slight
4048,Assistance
4049,Slight
4050,Assistance
4051,Slight
4052,Assistance
4053,Slight
4054,Assistance
4055,Slight
4056,Assistance
4057,Assistance
4058,Slight
4059,Slight
4060,Assistance
4061,Assistance
4062,Assistance
4063,Assistance
4064,Assistance
4065,Assistance
4066,Slight
4067,Slight
4068,Slight
4069,Slight
4070,Assistance
4071,Assistance
4072,Slight
4073,Slight
4074,Assistance
4075,Slight
4076,Assistance
4077,Assistance
4078,Slight
4079,Slight
4080,Slight
4081,Slight
4082,Slight
4083,Slight
4084,Slight
4085,Slight
4086,Assistance
4087,Slight
4088,Assistance
4089,Assistance
4090,Assistance
4091,Slight
4092,Assistance
4093,Assistance
4094,Assistance
4095,Assistance
4096,Assistance
4097,Slight
4098,Assistance
4099,Assistance
4100,Slight
4101,Assistance
4102,Assistance
4103,Slight
4104,Assistance
4105,Assistance
4106,Slight
4107,Assistance
4108,Assistance
4109,Slight
4110,Assistance
4111,Assistance
4112,Assistance
4113,Slight
4114,Slight
4115,Slight
4116,Slight
4117,Assistance
4118,Slight
4119,Assistance
4120,Assistance
4121,Slight
4122,Assistance
4123,Slight
4124,Slight
4125,Assistance
4126,Assistance
4127,Slight
4128,Slight
4129,Slight
4130,Assistance
4131,Assistance
4132,Assistance
4133,Slight
4134,Slight
4135,Assistance
4136,Assistance
4137,Slight
4138,Assistance
4139,Slight
4140,Slight
4141,Slight
4142,Assistance
4143,Assistance
4144,Slight
4145,Assistance
4146,Assistance
4147,Assistance
4148,Slight
4149,Slight
4150,Assistance
4151,Assistance
4152,Slight
4153,Assistance
4154,Slight
4155,Slight
4156,Slight
4157,Slight
4158,Slight
4159,Slight
4160,Slight
4161,Slight
4162,Slight
4163,Assistance
4164,Slight
4165,Assistance
4166,Assistance
4167,Slight
4168,Assistance
4169,Slight
4170,Assistance
4171,Assistance
4172,Assistance
4173,Assistance
4174,Slight
4175,Slight
4176,Assistance
4177,Assistance
4178,Slight
4179,Assistance
4180,Assistance
4181,Slight
4182,Slight
4183,Assistance
4184,Assistance
4185,Assistance
4186,Assistance
4187,Assistance
4188,Slight
4189,Assistance
4190,Slight
4191,Assistance
4192,Assistance
4193,Slight
4194,Assistance
4195,Slight
4196,Assistance
4197,Slight
4198,Slight
4199,Assistance
4200,Slight
4201,Assistance
4202,Slight
4203,Slight
4204,Assistance
4205,Assistance
4206,Assistance
4207,Slight
4208,Slight
4209,Assistance
4210,Assistance
4211,Assistance
4212,Assistance
4213,Assistance
4214,Assistance
4215,Assistance
4216,Assistance
4217,Assistance
4218,Assistance
4219,Assistance
4220,Assistance
4221,Assistance
4222,Assistance
4223,Assistance
4224,Assistance
4225,Assistance
4226,Assistance
4227,Assistance
4228,Assistance
4229,Assistance
4230,Assistance
4231,Assistance
4232,Assistance
4233,Assistance
4234,Assistance
4235,Assistance
4236,Assistance
4237,Assistance
4238,Assistance
4239,Assistance
4240,Assistance
4241,Assistance
4242,Assistance
4243,Assistance
4244,Assistance
4245,Assistance
4246,Assistance
4247,Assistance
4248,Assistance
4249,Assistance
4250,Assistance
4251,Assistance
4252,Assistance
4253,Assistance
4254,Assistance
4255,Assistance
4256,Assistance
4257,Assistance
4258,Assistance
4259,Assistance
4260,Assistance
4261,Assistance
4262,Assistance
4263,Assistance
4264,Assistance
4265,Assistance
4266,Assistance
4267,Assistance
4268,Assistance
4269,Assistance
4270,Assistance
4271,Assistance
4272,Assistance
4273,Assistance
4274,Assistance
4275,Assistance
4276,Assistance
4277,Assistance
4278,Assistance
4279,Assistance
4280,Assistance
4281,Assistance
4282,Assistance
4283,Assistance
4284,Assistance
4285,Assistance
4286,Assistance
4287,Assistance
4288,Assistance
4289,Assistance
4290,Assistance
4291,Assistance
4292,Assistance
4293,Assistance
4294,Assistance
4295,Assistance
4296,Assistance
4297,Assistance
4298,Assistance
4299,Assistance
4300,Assistance
4301,Assistance
4302,Assistance
4303,Assistance
4304,Assistance
4305,Assistance
4306,Assistance
4307,Assistance
4308,Assistance
4309,Assistance
4310,Assistance
4311,Assistance
4312,Assistance
4313,Assistance
4314,Assistance
4315,Assistance
4316,Assistance
4317,Assistance
4318,Assistance
4319,Assistance
4320,Assistance
4321,Assistance
4322,Assistance
4323,Assistance
4324,Assistance
4325,Assistance
4326,Assistance
4327,Assistance
4328,Assistance
4329,Assistance
4330,Assistance
4331,Assistance
4332,Assistance
4333,Assistance
4334,Assistance
4335,Assistance
4336,Assistance
4337,Assistance
4338,Assistance
4339,Assistance
4340,Assistance
4341,Assistance
4342,Assistance
4343,Assistance
4344,Assistance
4345,Assistance
4346,Assistance
4347,Assistance
4348,Assistance
4349,Assistance
4350,Assistance
4351,Assistance
4352,Assistance
4353,Assistance
4354,Assistance
4355,Assistance
4356,Assistance
4357,Assistance
4358,Assistance
4359,Assistance
4360,Assistance
4361,Assistance
4362,Assistance
4363,Assistance
4364,Assistance
4365,Assistance
4366,Assistance
4367,Assistance
4368,Assistance
4369,Assistance
4370,Assistance
4371,Assistance
4372,Assistance
4373,Assistance
4374,Assistance
4375,Assistance
4376,Assistance
4377,Assistance
4378,Assistance
4379,Assistance
4380,Assistance
4381,Assistance
4382,Assistance
4383,Assistance
4384,Assistance
4385,Assistance
4386,Assistance
4387,Assistance
4388,Assistance
4389,Assistance
4390,Assistance
4391,Assistance
4392,Assistance
4393,Assistance
4394,Assistance
4395,Assistance
4396,Assistance
4397,Assistance
4398,Assistance
4399,Assistance
4400,Assistance
4401,Assistance
4402,Assistance
4403,Assistance
4404,Assistance
4405,Assistance
4406,Assistance
4407,Assistance
4408,Assistance
4409,Assistance
4410,Assistance
4411,Assistance
4412,Assistance
4413,Assistance
4414,Assistance
4415,Assistance
4416,Assistance
4417,Assistance
4418,Assistance
4419,Assistance
4420,Assistance
4421,Assistance
4422,Assistance
4423,Assistance
4424,Assistance
4425,Assistance
4426,Assistance
4427,Assistance
4428,Assistance
4429,Assistance
4430,Assistance
4431,Assistance
4432,Assistance
4433,Assistance
4434,Assistance
